"","x"
"17241",3
"17242",3
"17243",3
"17244",3
"17245",3
"17246",4
"17247",4
"17248",4
"17249",4
"17250",4
"17251",4
"17252",4
"17253",4
"17254",4
"17255",4
"17256",4
"17257",4
"17258",4
"17259",4
"17260",4
"17261",4
"17262",4
"17263",4
"17264",4
"17265",4
"17266",4
"17267",4
"17268",4
"17269",4
"17270",4
"17271",4
"17272",4
"17273",4
"17274",4
"17275",4
"17276",5
"17277",5
"17278",5
"17279",5
"17280",5
"17281",5
"17282",5
"17283",5
"17284",5
"17285",5
"17286",5
"17287",5
"17288",5
"17289",5
"17290",5
"17291",5
"17292",5
"17293",5
"17294",5
"17295",5
"17296",5
"17297",5
"17298",5
"17299",5
"17300",5
"17301",5
"17302",5
"17303",5
"17304",5
"17305",5
"17306",5
"17307",6
"17308",6
"17309",6
"17310",6
"17311",6
"17312",6
"17313",6
"17314",6
"17315",6
"17316",6
"17317",6
"17318",6
"17319",6
"17320",6
"17321",6
"17322",6
"17323",6
"17324",6
"17325",6
"17326",6
"17327",6
"17328",6
"17329",6
"17330",6
"17331",6
"17332",6
"17333",6
"17334",6
"17335",6
"17336",6
"17337",7
"17338",7
"17339",7
"17340",7
"17341",7
"17342",7
"17343",7
"17344",7
"17345",7
"17346",7
"17347",7
"17348",7
"17349",7
"17350",7
"17351",7
"17352",7
"17353",7
"17354",7
"17355",7
"17356",7
"17357",7
"17358",7
"17359",7
"17360",7
"17361",7
"17362",7
"17363",7
"17364",7
"17365",7
"17366",7
"17367",7
"17368",8
"17369",8
"17370",8
"17371",8
"17372",8
"17373",8
"17374",8
"17375",8
"17376",8
"17377",8
"17378",8
"17379",8
"17380",8
"17381",8
"17382",8
"17383",8
"17384",8
"17385",8
"17386",8
"17387",8
"17388",8
"17389",8
"17390",8
"17391",8
"17392",8
"17393",8
"17394",8
"17395",8
"17396",8
"17397",8
"17398",8
"17399",9
"17400",9
"17401",9
"17402",9
"17403",9
"17404",9
"17405",9
"17406",9
"17407",9
"17408",9
"17409",9
"17410",9
"17411",9
"17412",9
"17413",9
"17414",9
"17415",9
"17416",9
"17417",9
"17418",9
"17419",9
"17420",9
"17421",9
"17422",9
"17423",9
"17424",9
"17425",9
"17426",9
"17427",9
"17428",9
"17429",10
"17430",10
"17431",10
"17432",10
"17433",10
"17434",10
"17435",10
"17436",10
"17437",10
"17438",10
"17439",10
"17440",10
"17441",10
"17442",10
"17443",10
"17444",10
"17445",10
"17446",10
"17447",10
"17448",10
"17449",10
"17450",10
"17451",10
"17452",10
"17453",10
"17454",10
"17455",10
"17456",10
"17457",10
"17458",10
"17459",10
"17460",11
"17461",11
"17462",11
"17463",11
"17464",11
"17465",11
"17466",11
"17467",11
"17468",11
"17469",11
"17470",11
"17471",11
"17472",11
"17473",11
"17474",11
"17475",11
"17476",11
"17477",11
"17478",11
"17479",11
"17480",11
"17481",11
"17482",11
"17483",11
"17484",11
"17485",11
"17486",11
"17487",11
"17488",11
"17489",11
"17490",12
"17491",12
"17492",12
"17493",12
"17494",12
"17495",12
"17496",12
"17497",12
"17498",12
"17499",12
"17500",12
"17501",12
"17502",12
"17503",12
"17504",12
"17505",12
"17506",12
"17507",12
"17508",12
"17509",12
"17510",12
"17511",12
"17512",12
"17513",12
"17514",12
"17515",12
"17516",12
"17517",12
"17518",12
"17519",12
"17520",12
"17521",1
"17522",1
"17523",1
"17524",1
"17525",1
"17526",1
"17527",1
"17528",1
"17529",1
"17530",1
"17531",1
"17532",1
"17533",1
"17534",1
"17535",1
"17536",1
"17537",1
"17538",1
"17539",1
"17540",1
"17541",1
"17542",1
"17543",1
"17544",1
"17545",1
"17546",1
"17547",1
"17548",1
"17549",1
"17550",1
"17551",1
"17552",2
"17553",2
"17554",2
"17555",2
"17556",2
"17557",2
"17558",2
"17559",2
"17560",2
"17561",2
"17562",2
"17563",2
"17564",2
"17565",2
"17566",2
"17567",2
"17568",2
"17569",2
"17570",2
"17571",2
"17572",2
"17573",2
"17574",2
"17575",2
"17576",2
"17577",2
"17578",2
"17579",2
"17580",3
"17581",3
"17582",3
"17583",3
"17584",3
"17585",3
"17586",3
"17587",3
"17588",3
"17589",3
"17590",3
"17591",3
"17592",3
"17593",3
"17594",3
"17595",3
"17596",3
"17597",3
"17598",3
"17599",3
"17600",3
"17601",3
"17602",3
"17603",3
"17604",3
"17605",3
"17606",3
"17607",3
"17608",3
"17609",3
"17610",3
"17611",4
"17612",4
"17613",4
"17614",4
"17615",4
"17616",4
"17617",4
"17618",4
"17619",4
"17620",4
"17621",4
"17622",4
"17623",4
"17624",4
"17625",4
"17626",4
"17627",4
"17628",4
"17629",4
"17630",4
"17631",4
"17632",4
"17633",4
"17634",4
"17635",4
"17636",4
"17637",4
"17638",4
"17639",4
"17640",4
"17641",5
"17642",5
"17643",5
"17644",5
"17645",5
"17646",5
"17647",5
"17648",5
"17649",5
"17650",5
"17651",5
"17652",5
"17653",5
"17654",5
"17655",5
"17656",5
"17657",5
"17658",5
"17659",5
"17660",5
"17661",5
"17662",5
"17663",5
"17664",5
"17665",5
"17666",5
"17667",5
"17668",5
"17669",5
"17670",5
"17671",5
"17672",6
"17673",6
"17674",6
"17675",6
"17676",6
"17677",6
"17678",6
"17679",6
"17680",6
"17681",6
"17682",6
"17683",6
"17684",6
"17685",6
"17686",6
"17687",6
"17688",6
"17689",6
"17690",6
"17691",6
"17692",6
"17693",6
"17694",6
"17695",6
"17696",6
"17697",6
"17698",6
"17699",6
"17700",6
"17701",6
"17702",7
"17703",7
"17704",7
"17705",7
"17706",7
"17707",7
"17708",7
"17709",7
"17710",7
"17711",7
"17712",7
"17713",7
"17714",7
"17715",7
"17716",7
"17717",7
"17718",7
"17719",7
"17720",7
"17721",7
"17722",7
"17723",7
"17724",7
"17725",7
"17726",7
"17727",7
"17728",7
"17729",7
"17730",7
"17731",7
"17732",7
"17733",8
"17734",8
"17735",8
"17736",8
"17737",8
"17738",8
"17739",8
"17740",8
"17741",8
"17742",8
"17743",8
"17744",8
"17745",8
"17746",8
"17747",8
"17748",8
"17749",8
"17750",8
"17751",8
"17752",8
"17753",8
"17754",8
"17755",8
"17756",8
"17757",8
"17758",8
"17759",8
"17760",8
"17761",8
"17762",8
"17763",8
"17764",9
"17765",9
"17766",9
"17767",9
"17768",9
"17769",9
"17770",9
"17771",9
"17772",9
"17773",9
"17774",9
"17775",9
"17776",9
"17777",9
"17778",9
"17779",9
"17780",9
"17781",9
"17782",9
"17783",9
"17784",9
"17785",9
"17786",9
"17787",9
"17788",9
"17789",9
"17790",9
"17791",9
"17792",9
"17793",9
"17794",10
"17795",10
"17796",10
"17797",10
"17798",10
"17799",10
"17800",10
"17801",10
"17802",10
"17803",10
"17804",10
"17805",10
"17806",10
"17807",10
"17808",10
"17809",10
"17810",10
"17811",10
"17812",10
"17813",10
"17814",10
"17815",10
"17816",10
"17817",10
"17818",10
"17819",10
"17820",10
"17821",10
"17822",10
"17823",10
"17824",10
"17825",11
"17826",11
"17827",11
"17828",11
"17829",11
"17830",11
"17831",11
"17832",11
"17833",11
"17834",11
"17835",11
"17836",11
"17837",11
"17838",11
"17839",11
"17840",11
"17841",11
"17842",11
"17843",11
"17844",11
"17845",11
"17846",11
"17847",11
"17848",11
"17849",11
"17850",11
"17851",11
"17852",11
"17853",11
"17854",11
"17855",12
"17856",12
"17857",12
"17858",12
"17859",12
"17860",12
"17861",12
"17862",12
"17863",12
"17864",12
"17865",12
"17866",12
"17867",12
"17868",12
"17869",12
"17870",12
"17871",12
"17872",12
"17873",12
"17874",12
"17875",12
"17876",12
"17877",12
"17878",12
"17879",12
"17880",12
"17881",12
"17882",12
"17883",12
"17884",12
"17885",12
"17886",1
"17887",1
"17888",1
"17889",1
"17890",1
"17891",1
"17892",1
"17893",1
"17894",1
"17895",1
"17896",1
"17897",1
"17898",1
"17899",1
"17900",1
"17901",1
"17902",1
"17903",1
"17904",1
"17905",1
"17906",1
"17907",1
"17908",1
"17909",1
"17910",1
"17911",1
"17912",1
"17913",1
"17914",1
"17915",1
"17916",1
"17917",2
"17918",2
"17919",2
"17920",2
"17921",2
"17922",2
"17923",2
"17924",2
"17925",2
"17926",2
"17927",2
"17928",2
"17929",2
"17930",2
"17931",2
"17932",2
"17933",2
"17934",2
"17935",2
"17936",2
"17937",2
"17938",2
"17939",2
"17940",2
"17941",2
"17942",2
"17943",2
"17944",2
"17945",3
"17946",3
"17947",3
"17948",3
"17949",3
"17950",3
"17951",3
"17952",3
"17953",3
"17954",3
"17955",3
"17956",3
"17957",3
"17958",3
"17959",3
"17960",3
"17961",3
"17962",3
"17963",3
"17964",3
"17965",3
"17966",3
"17967",3
"17968",3
"17969",3
"17970",3
"17971",3
"17972",3
"17973",3
"17974",3
"17975",3
"17976",4
"17977",4
"17978",4
"17979",4
"17980",4
"17981",4
"17982",4
"17983",4
"17984",4
"17985",4
"17986",4
"17987",4
"17988",4
"17989",4
"17990",4
"17991",4
"17992",4
"17993",4
"17994",4
"17995",4
"17996",4
"17997",4
"17998",4
"17999",4
"18000",4
"18001",4
"18002",4
"18003",4
"18004",4
"18005",4
"18006",5
"18007",5
"18008",5
"18009",5
"18010",5
"18011",5
"18012",5
"18013",5
"18014",5
"18015",5
"18016",5
"18017",5
"18018",5
"18019",5
"18020",5
"18021",5
"18022",5
"18023",5
"18024",5
"18025",5
"18026",5
"18027",5
"18028",5
"18029",5
"18030",5
"18031",5
"18032",5
"18033",5
"18034",5
"18035",5
"18036",5
"18037",6
"18038",6
"18039",6
"18040",6
"18041",6
"18042",6
"18043",6
"18044",6
"18045",6
"18046",6
"18047",6
"18048",6
"18049",6
"18050",6
"18051",6
"18052",6
"18053",6
"18054",6
"18055",6
"18056",6
"18057",6
"18058",6
"18059",6
"18060",6
"18061",6
"18062",6
"18063",6
"18064",6
"18065",6
"18066",6
"18067",7
"18068",7
"18069",7
"18070",7
"18071",7
"18072",7
"18073",7
"18074",7
"18075",7
"18076",7
"18077",7
"18078",7
"18079",7
"18080",7
"18081",7
"18082",7
"18083",7
"18084",7
"18085",7
"18086",7
"18087",7
"18088",7
"18089",7
"18090",7
"18091",7
"18092",7
"18093",7
"18094",7
"18095",7
"18096",7
"18097",7
"18098",8
"18099",8
"18100",8
"18101",8
"18102",8
"18103",8
"18104",8
"18105",8
"18106",8
"18107",8
"18108",8
"18109",8
"18110",8
"18111",8
"18112",8
"18113",8
"18114",8
"18115",8
"18116",8
"18117",8
"18118",8
"18119",8
"18120",8
"18121",8
"18122",8
"18123",8
"18124",8
"18125",8
"18126",8
"18127",8
"18128",8
"18129",9
"18130",9
"18131",9
"18132",9
"18133",9
"18134",9
"18135",9
"18136",9
"18137",9
"18138",9
"18139",9
"18140",9
"18141",9
"18142",9
"18143",9
"18144",9
"18145",9
"18146",9
"18147",9
"18148",9
"18149",9
"18150",9
"18151",9
"18152",9
"18153",9
"18154",9
"18155",9
"18156",9
"18157",9
"18158",9
"18159",10
"18160",10
"18161",10
"18162",10
"18163",10
"18164",10
"18165",10
"18166",10
"18167",10
"18168",10
"18169",10
"18170",10
"18171",10
"18172",10
"18173",10
"18174",10
"18175",10
"18176",10
"18177",10
"18178",10
"18179",10
"18180",10
"18181",10
"18182",10
"18183",10
"18184",10
"18185",10
"18186",10
"18187",10
"18188",10
"18189",10
"18190",11
"18191",11
"18192",11
"18193",11
"18194",11
"18195",11
"18196",11
"18197",11
"18198",11
"18199",11
"18200",11
"18201",11
"18202",11
"18203",11
"18204",11
"18205",11
"18206",11
"18207",11
"18208",11
"18209",11
"18210",11
"18211",11
"18212",11
"18213",11
"18214",11
"18215",11
"18216",11
"18217",11
"18218",11
"18219",11
"18220",12
"18221",12
"18222",12
"18223",12
"18224",12
"18225",12
"18226",12
"18227",12
"18228",12
"18229",12
"18230",12
"18231",12
"18232",12
"18233",12
"18234",12
"18235",12
"18236",12
"18237",12
"18238",12
"18239",12
"18240",12
"18241",12
"18242",12
"18243",12
"18244",12
"18245",12
"18246",12
"18247",12
"18248",12
"18249",12
"18250",12
"18251",1
"18252",1
"18253",1
"18254",1
"18255",1
"18256",1
"18257",1
"18258",1
"18259",1
"18260",1
"18261",1
"18262",1
"18263",1
"18264",1
"18265",1
"18266",1
"18267",1
"18268",1
"18269",1
"18270",1
"18271",1
"18272",1
"18273",1
"18274",1
"18275",1
"18276",1
"18277",1
"18278",1
"18279",1
"18280",1
"18281",1
"18282",2
"18283",2
"18284",2
"18285",2
"18286",2
"18287",2
"18288",2
"18289",2
"18290",2
"18291",2
"18292",2
"18293",2
"18294",2
"18295",2
"18296",2
"18297",2
"18298",2
"18299",2
"18300",2
"18301",2
"18302",2
"18303",2
"18304",2
"18305",2
"18306",2
"18307",2
"18308",2
"18309",2
"18310",3
"18311",3
"18312",3
"18313",3
"18314",3
"18315",3
"18316",3
"18317",3
"18318",3
"18319",3
"18320",3
"18321",3
"18322",3
"18323",3
"18324",3
"18325",3
"18326",3
"18327",3
"18328",3
"18329",3
"18330",3
"18331",3
"18332",3
"18333",3
"18334",3
"18335",3
"18336",3
"18337",3
"18338",3
"18339",3
"18340",3
"18341",4
"18342",4
"18343",4
"18344",4
"18345",4
"18346",4
"18347",4
"18348",4
"18349",4
"18350",4
"18351",4
"18352",4
"18353",4
"18354",4
"18355",4
"18356",4
"18357",4
"18358",4
"18359",4
"18360",4
"18361",4
"18362",4
"18363",4
"18364",4
"18365",4
"18366",4
"18367",4
"18368",4
"18369",4
"18370",4
"18371",5
"18372",5
"18373",5
"18374",5
"18375",5
"18376",5
"18377",5
"18378",5
"18379",5
"18380",5
"18381",5
"18382",5
"18383",5
"18384",5
"18385",5
"18386",5
"18387",5
"18388",5
"18389",5
"18390",5
"18391",5
"18392",5
"18393",5
"18394",5
"18395",5
"18396",5
"18397",5
"18398",5
"18399",5
"18400",5
"18401",5
"18402",6
"18403",6
"18404",6
"18405",6
"18406",6
"18407",6
"18408",6
"18409",6
"18410",6
"18411",6
"18412",6
"18413",6
"18414",6
"18415",6
"18416",6
"18417",6
"18418",6
"18419",6
"18420",6
"18421",6
"18422",6
"18423",6
"18424",6
"18425",6
"18426",6
"18427",6
"18428",6
"18429",6
"18430",6
"18431",6
"18432",7
"18433",7
"18434",7
"18435",7
"18436",7
"18437",7
"18438",7
"18439",7
"18440",7
"18441",7
"18442",7
"18443",7
"18444",7
"18445",7
"18446",7
"18447",7
"18448",7
"18449",7
"18450",7
"18451",7
"18452",7
"18453",7
"18454",7
"18455",7
"18456",7
"18457",7
"18458",7
"18459",7
"18460",7
"18461",7
"18462",7
"18463",8
"18464",8
"18465",8
"18466",8
"18467",8
"18468",8
"18469",8
"18470",8
"18471",8
"18472",8
"18473",8
"18474",8
"18475",8
"18476",8
"18477",8
"18478",8
"18479",8
"18480",8
"18481",8
"18482",8
"18483",8
"18484",8
"18485",8
"18486",8
"18487",8
"18488",8
"18489",8
"18490",8
"18491",8
"18492",8
"18493",8
"18494",9
"18495",9
"18496",9
"18497",9
"18498",9
"18499",9
"18500",9
"18501",9
"18502",9
"18503",9
"18504",9
"18505",9
"18506",9
"18507",9
"18508",9
"18509",9
"18510",9
"18511",9
"18512",9
"18513",9
"18514",9
"18515",9
"18516",9
"18517",9
"18518",9
"18519",9
"18520",9
"18521",9
"18522",9
"18523",9
"18524",10
"18525",10
"18526",10
"18527",10
"18528",10
"18529",10
"18530",10
"18531",10
"18532",10
"18533",10
"18534",10
"18535",10
"18536",10
"18537",10
"18538",10
"18539",10
"18540",10
"18541",10
"18542",10
"18543",10
"18544",10
"18545",10
"18546",10
"18547",10
"18548",10
"18549",10
"18550",10
"18551",10
"18552",10
"18553",10
"18554",10
"18555",11
"18556",11
"18557",11
"18558",11
"18559",11
"18560",11
"18561",11
"18562",11
"18563",11
"18564",11
"18565",11
"18566",11
"18567",11
"18568",11
"18569",11
"18570",11
"18571",11
"18572",11
"18573",11
"18574",11
"18575",11
"18576",11
"18577",11
"18578",11
"18579",11
"18580",11
"18581",11
"18582",11
"18583",11
"18584",11
"18585",12
"18586",12
"18587",12
"18588",12
"18589",12
"18590",12
"18591",12
"18592",12
"18593",12
"18594",12
"18595",12
"18596",12
"18597",12
"18598",12
"18599",12
"18600",12
"18601",12
"18602",12
"18603",12
"18604",12
"18605",12
"18606",12
"18607",12
"18608",12
"18609",12
"18610",12
"18611",12
"18612",12
"18613",12
"18614",12
"18615",12
"18616",1
"18617",1
"18618",1
"18619",1
"18620",1
"18621",1
"18622",1
"18623",1
"18624",1
"18625",1
"18626",1
"18627",1
"18628",1
"18629",1
"18630",1
"18631",1
"18632",1
"18633",1
"18634",1
"18635",1
"18636",1
"18637",1
"18638",1
"18639",1
"18640",1
"18641",1
"18642",1
"18643",1
"18644",1
"18645",1
"18646",1
"18647",2
"18648",2
"18649",2
"18650",2
"18651",2
"18652",2
"18653",2
"18654",2
"18655",2
"18656",2
"18657",2
"18658",2
"18659",2
"18660",2
"18661",2
"18662",2
"18663",2
"18664",2
"18665",2
"18666",2
"18667",2
"18668",2
"18669",2
"18670",2
"18671",2
"18672",2
"18673",2
"18674",2
"18675",3
"18676",3
"18677",3
"18678",3
"18679",3
"18680",3
"18681",3
"18682",3
"18683",3
"18684",3
"18685",3
"18686",3
"18687",3
"18688",3
"18689",3
"18690",3
"18691",3
"18692",3
"18693",3
"18694",3
"18695",3
"18696",3
"18697",3
"18698",3
"18699",3
"18700",3
"18701",3
"18702",3
"18703",3
"18704",3
"18705",3
"18706",4
"18707",4
"18708",4
"18709",4
"18710",4
"18711",4
"18712",4
"18713",4
"18714",4
"18715",4
"18716",4
"18717",4
"18718",4
"18719",4
"18720",4
"18721",4
"18722",4
"18723",4
"18724",4
"18725",4
"18726",4
"18727",4
"18728",4
"18729",4
"18730",4
"18731",4
"18732",4
"18733",4
"18734",4
"18735",4
"18736",5
"18737",5
"18738",5
"18739",5
"18740",5
"18741",5
"18742",5
"18743",5
"18744",5
"18745",5
"18746",5
"18747",5
"18748",5
"18749",5
"18750",5
"18751",5
"18752",5
"18753",5
"18754",5
"18755",5
"18756",5
"18757",5
"18758",5
"18759",5
"18760",5
"18761",5
"18762",5
"18763",5
"18764",5
"18765",5
"18766",5
"18767",6
"18768",6
"18769",6
"18770",6
"18771",6
"18772",6
"18773",6
"18774",6
"18775",6
"18776",6
"18777",6
"18778",6
"18779",6
"18780",6
"18781",6
"18782",6
"18783",6
"18784",6
"18785",6
"18786",6
"18787",6
"18788",6
"18789",6
"18790",6
"18791",6
"18792",6
"18793",6
"18794",6
"18795",6
"18796",6
"18797",7
"18798",7
"18799",7
"18800",7
"18801",7
"18802",7
"18803",7
"18804",7
"18805",7
"18806",7
"18807",7
"18808",7
"18809",7
"18810",7
"18811",7
"18812",7
"18813",7
"18814",7
"18815",7
"18816",7
"18817",7
"18818",7
"18819",7
"18820",7
"18821",7
"18822",7
"18823",7
"18824",7
"18825",7
"18826",7
"18827",7
"18828",8
"18829",8
"18830",8
"18831",8
"18832",8
"18833",8
"18834",8
"18835",8
"18836",8
"18837",8
"18838",8
"18839",8
"18840",8
"18841",8
"18842",8
"18843",8
"18844",8
"18845",8
"18846",8
"18847",8
"18848",8
"18849",8
"18850",8
"18851",8
"18852",8
"18853",8
"18854",8
"18855",8
"18856",8
"18857",8
"18858",8
"18859",9
"18860",9
"18861",9
"18862",9
"18863",9
"18864",9
"18865",9
"18866",9
"18867",9
"18868",9
"18869",9
"18870",9
"18871",9
"18872",9
"18873",9
"18874",9
"18875",9
"18876",9
"18877",9
"18878",9
"18879",9
"18880",9
"18881",9
"18882",9
"18883",9
"18884",9
"18885",9
"18886",9
"18887",9
"18888",9
"18889",10
"18890",10
"18891",10
"18892",10
"18893",10
"18894",10
"18895",10
"18896",10
"18897",10
"18898",10
"18899",10
"18900",10
"18901",10
"18902",10
"18903",10
"18904",10
"18905",10
"18906",10
"18907",10
"18908",10
"18909",10
"18910",10
"18911",10
"18912",10
"18913",10
"18914",10
"18915",10
"18916",10
"18917",10
"18918",10
"18919",10
"18920",11
"18921",11
"18922",11
"18923",11
"18924",11
"18925",11
"18926",11
"18927",11
"18928",11
"18929",11
"18930",11
"18931",11
"18932",11
"18933",11
"18934",11
"18935",11
"18936",11
"18937",11
"18938",11
"18939",11
"18940",11
"18941",11
"18942",11
"18943",11
"18944",11
"18945",11
"18946",11
"18947",11
"18948",11
"18949",11
"18950",12
"18951",12
"18952",12
"18953",12
"18954",12
"18955",12
"18956",12
"18957",12
"18958",12
"18959",12
"18960",12
"18961",12
"18962",12
"18963",12
"18964",12
"18965",12
"18966",12
"18967",12
"18968",12
"18969",12
"18970",12
"18971",12
"18972",12
"18973",12
"18974",12
"18975",12
"18976",12
"18977",12
"18978",12
"18979",12
"18980",12
"18981",1
"18982",1
"18983",1
"18984",1
"18985",1
"18986",1
"18987",1
"18988",1
"18989",1
"18990",1
"18991",1
"18992",1
"18993",1
"18994",1
"18995",1
"18996",1
"18997",1
"18998",1
"18999",1
"19000",1
"19001",1
"19002",1
"19003",1
"19004",1
"19005",1
"19006",1
"19007",1
"19008",1
"19009",1
"19010",1
"19011",1
"19012",2
"19013",2
"19014",2
"19015",2
"19016",2
"19017",2
"19018",2
"19019",2
"19020",2
"19021",2
"19022",2
"19023",2
"19024",2
"19025",2
"19026",2
"19027",2
"19028",2
"19029",2
"19030",2
"19031",2
"19032",2
"19033",2
"19034",2
"19035",2
"19036",2
"19037",2
"19038",2
"19039",2
"19040",3
"19041",3
"19042",3
"19043",3
"19044",3
"19045",3
"19046",3
"19047",3
"19048",3
"19049",3
"19050",3
"19051",3
"19052",3
"19053",3
"19054",3
"19055",3
"19056",3
"19057",3
"19058",3
"19059",3
"19060",3
"19061",3
"19062",3
"19063",3
"19064",3
"19065",3
"19066",3
"19067",3
"19068",3
"19069",3
"19070",3
"19071",4
"19072",4
"19073",4
"19074",4
"19075",4
"19076",4
"19077",4
"19078",4
"19079",4
"19080",4
"19081",4
"19082",4
"19083",4
"19084",4
"19085",4
"19086",4
"19087",4
"19088",4
"19089",4
"19090",4
"19091",4
"19092",4
"19093",4
"19094",4
"19095",4
"19096",4
"19097",4
"19098",4
"19099",4
"19100",4
"19101",5
"19102",5
"19103",5
"19104",5
"19105",5
"19106",5
"19107",5
"19108",5
"19109",5
"19110",5
"19111",5
"19112",5
"19113",5
"19114",5
"19115",5
"19116",5
"19117",5
"19118",5
"19119",5
"19120",5
"19121",5
"19122",5
"19123",5
"19124",5
"19125",5
"19126",5
"19127",5
"19128",5
"19129",5
"19130",5
"19131",5
"19132",6
"19133",6
"19134",6
"19135",6
"19136",6
"19137",6
"19138",6
"19139",6
"19140",6
"19141",6
"19142",6
"19143",6
"19144",6
"19145",6
"19146",6
"19147",6
"19148",6
"19149",6
"19150",6
"19151",6
"19152",6
"19153",6
"19154",6
"19155",6
"19156",6
"19157",6
"19158",6
"19159",6
"19160",6
"19161",6
"19162",7
"19163",7
"19164",7
"19165",7
"19166",7
"19167",7
"19168",7
"19169",7
"19170",7
"19171",7
"19172",7
"19173",7
"19174",7
"19175",7
"19176",7
"19177",7
"19178",7
"19179",7
"19180",7
"19181",7
"19182",7
"19183",7
"19184",7
"19185",7
"19186",7
"19187",7
"19188",7
"19189",7
"19190",7
"19191",7
"19192",7
"19193",8
"19194",8
"19195",8
"19196",8
"19197",8
"19198",8
"19199",8
"19200",8
"19201",8
"19202",8
"19203",8
"19204",8
"19205",8
"19206",8
"19207",8
"19208",8
"19209",8
"19210",8
"19211",8
"19212",8
"19213",8
"19214",8
"19215",8
"19216",8
"19217",8
"19218",8
"19219",8
"19220",8
"19221",8
"19222",8
"19223",8
"19224",9
"19225",9
"19226",9
"19227",9
"19228",9
"19229",9
"19230",9
"19231",9
"19232",9
"19233",9
"19234",9
"19235",9
"19236",9
"19237",9
"19238",9
"19239",9
"19240",9
"19241",9
"19242",9
"19243",9
"19244",9
"19245",9
"19246",9
"19247",9
"19248",9
"19249",9
"19250",9
"19251",9
"19252",9
"19253",9
"19254",10
"19255",10
"19256",10
"19257",10
"19258",10
"19259",10
"19260",10
"19261",10
"19262",10
"19263",10
"19264",10
"19265",10
"19266",10
"19267",10
"19268",10
"19269",10
"19270",10
"19271",10
"19272",10
"19273",10
"19274",10
"19275",10
"19276",10
"19277",10
"19278",10
"19279",10
"19280",10
"19281",10
"19282",10
"19283",10
"19284",10
"19285",11
"19286",11
"19287",11
"19288",11
"19289",11
"19290",11
"19291",11
"19292",11
"19293",11
"19294",11
"19295",11
"19296",11
"19297",11
"19298",11
"19299",11
"19300",11
"19301",11
"19302",11
"19303",11
"19304",11
"19305",11
"19306",11
"19307",11
"19308",11
"19309",11
"19310",11
"19311",11
"19312",11
"19313",11
"19314",11
"19315",12
"19316",12
"19317",12
"19318",12
"19319",12
"19320",12
"19321",12
"19322",12
"19323",12
"19324",12
"19325",12
"19326",12
"19327",12
"19328",12
"19329",12
"19330",12
"19331",12
"19332",12
"19333",12
"19334",12
"19335",12
"19336",12
"19337",12
"19338",12
"19339",12
"19340",12
"19341",12
"19342",12
"19343",12
"19344",12
"19345",12
"19346",1
"19347",1
"19348",1
"19349",1
"19350",1
"19351",1
"19352",1
"19353",1
"19354",1
"19355",1
"19356",1
"19357",1
"19358",1
"19359",1
"19360",1
"19361",1
"19362",1
"19363",1
"19364",1
"19365",1
"19366",1
"19367",1
"19368",1
"19369",1
"19370",1
"19371",1
"19372",1
"19373",1
"19374",1
"19375",1
"19376",1
"19377",2
"19378",2
"19379",2
"19380",2
"19381",2
"19382",2
"19383",2
"19384",2
"19385",2
"19386",2
"19387",2
"19388",2
"19389",2
"19390",2
"19391",2
"19392",2
"19393",2
"19394",2
"19395",2
"19396",2
"19397",2
"19398",2
"19399",2
"19400",2
"19401",2
"19402",2
"19403",2
"19404",2
"19405",3
"19406",3
"19407",3
"19408",3
"19409",3
"19410",3
"19411",3
"19412",3
"19413",3
"19414",3
"19415",3
"19416",3
"19417",3
"19418",3
"19419",3
"19420",3
"19421",3
"19422",3
"19423",3
"19424",3
"19425",3
"19426",3
"19427",3
"19428",3
"19429",3
"19430",3
"19431",3
"19432",3
"19433",3
"19434",3
"19435",3
"19436",4
"19437",4
"19438",4
"19439",4
"19440",4
"19441",4
"19442",4
"19443",4
"19444",4
"19445",4
"19446",4
"19447",4
"19448",4
"19449",4
"19450",4
"19451",4
"19452",4
"19453",4
"19454",4
"19455",4
"19456",4
"19457",4
"19458",4
"19459",4
"19460",4
"19461",4
"19462",4
"19463",4
"19464",4
"19465",4
"19466",5
"19467",5
"19468",5
"19469",5
"19470",5
"19471",5
"19472",5
"19473",5
"19474",5
"19475",5
"19476",5
"19477",5
"19478",5
"19479",5
"19480",5
"19481",5
"19482",5
"19483",5
"19484",5
"19485",5
"19486",5
"19487",5
"19488",5
"19489",5
"19490",5
"19491",5
"19492",5
"19493",5
"19494",5
"19495",5
"19496",5
"19497",6
"19498",6
"19499",6
"19500",6
"19501",6
"19502",6
"19503",6
"19504",6
"19505",6
"19506",6
"19507",6
"19508",6
"19509",6
"19510",6
"19511",6
"19512",6
"19513",6
"19514",6
"19515",6
"19516",6
"19517",6
"19518",6
"19519",6
"19520",6
"19521",6
"19522",6
"19523",6
"19524",6
"19525",6
"19526",6
"19527",7
"19528",7
"19529",7
"19530",7
"19531",7
"19532",7
"19533",7
"19534",7
"19535",7
"19536",7
"19537",7
"19538",7
"19539",7
"19540",7
"19541",7
"19542",7
"19543",7
"19544",7
"19545",7
"19546",7
"19547",7
"19548",7
"19549",7
"19550",7
"19551",7
"19552",7
"19553",7
"19554",7
"19555",7
"19556",7
"19557",7
"19558",8
"19559",8
"19560",8
"19561",8
"19562",8
"19563",8
"19564",8
"19565",8
"19566",8
"19567",8
"19568",8
"19569",8
"19570",8
"19571",8
"19572",8
