"","x"
"15675",-4.4
"15676",-13.3
"15677",-8.3
"15678",-11.1
"15679",-11.1
"15680",-3.3
"15681",-12.2
"15682",-5.6
"15683",-11.7
"15684",-1.7
"15685",-11.1
"15686",-3.9
"15687",-3.9
"15688",-10.6
"15689",-9.4
"15690",-13.9
"15691",-16.7
"15692",-17.2
"15693",-13.3
"15694",-8.3
"15695",-2.8
"15696",-4.4
"15697",-15.6
"15698",-8.9
"15699",-6.7
"15700",-11.7
"15701",-6.7
"15702",-17.8
"15703",-12.2
"15704",-12.8
"15705",-16.1
"15706",-24.4
"15707",-26.7
"15708",-30
"15709",-20.6
"15710",-15.6
"15711",-10
"15712",-1.7
"15713",-1.1
"15714",-8.9
"15715",-5.6
"15716",-7.8
"15717",-7.2
"15718",-7.2
"15719",-4.4
"15720",-5.6
"15721",-7.2
"15722",-7.8
"15723",-3.9
"15724",-7.8
"15725",-8.3
"15726",-13.3
"15727",-17.8
"15728",-18.9
"15729",-20.6
"15730",-20
"15731",-10.6
"15732",-12.2
"15733",-18.9
"15734",-18.3
"15735",-13.3
"15736",NA
"15737",-25.6
"15738",-31.7
"15739",-32.8
"15740",-12.8
"15741",-16.1
"15742",-5
"15743",-18.3
"15744",-16.1
"15745",-11.1
"15746",-6.1
"15747",-6.1
"15748",-7.2
"15749",-2.2
"15750",-6.1
"15751",-7.2
"15752",-2.2
"15753",-10.6
"15754",-8.9
"15755",2.8
"15756",-7.8
"15757",-0.6
"15758",-2.2
"15759",2.2
"15760",-6.7
"15761",-2.8
"15762",-11.1
"15763",-5.6
"15764",-2.2
"15765",-6.1
"15766",-5
"15767",-3.3
"15768",-3.3
"15769",4.4
"15770",2.2
"15771",2.2
"15772",5.6
"15773",-1.1
"15774",-1.7
"15775",-2.2
"15776",1.1
"15777",-6.1
"15778",-3.9
"15779",0
"15780",1.1
"15781",1.7
"15782",0
"15783",-6.7
"15784",-2.8
"15785",2.8
"15786",3.3
"15787",0
"15788",-1.1
"15789",-1.7
"15790",-1.7
"15791",-3.3
"15792",-1.7
"15793",2.2
"15794",6.7
"15795",-2.2
"15796",-5.6
"15797",-11.1
"15798",-0.6
"15799",0
"15800",-5
"15801",-2.8
"15802",-1.1
"15803",0.6
"15804",1.1
"15805",-1.7
"15806",-6.1
"15807",1.1
"15808",NA
"15809",0
"15810",0.6
"15811",1.7
"15812",5
"15813",6.7
"15814",1.1
"15815",1.7
"15816",8.9
"15817",7.2
"15818",-1.1
"15819",1.1
"15820",0
"15821",-1.1
"15822",0.6
"15823",5
"15824",3.9
"15825",1.1
"15826",1.1
"15827",1.1
"15828",5.6
"15829",1.7
"15830",8.9
"15831",-0.6
"15832",1.1
"15833",9.4
"15834",8.9
"15835",6.7
"15836",4.4
"15837",9.4
"15838",11.1
"15839",5.6
"15840",7.2
"15841",9.4
"15842",8.9
"15843",6.7
"15844",1.1
"15845",6.1
"15846",7.8
"15847",7.8
"15848",12.8
"15849",10
"15850",11.1
"15851",10
"15852",4.4
"15853",7.2
"15854",13.3
"15855",13.3
"15856",6.7
"15857",7.2
"15858",5
"15859",6.1
"15860",6.1
"15861",10
"15862",12.2
"15863",10
"15864",7.8
"15865",10.6
"15866",6.7
"15867",12.8
"15868",8.9
"15869",11.7
"15870",13.9
"15871",11.7
"15872",14.4
"15873",12.8
"15874",10
"15875",13.9
"15876",11.7
"15877",10.6
"15878",11.1
"15879",7.8
"15880",5.6
"15881",7.2
"15882",6.1
"15883",8.9
"15884",10
"15885",6.1
"15886",6.7
"15887",9.4
"15888",11.7
"15889",12.2
"15890",12.2
"15891",10.6
"15892",11.7
"15893",10.6
"15894",16.7
"15895",10.6
"15896",15.6
"15897",11.7
"15898",8.3
"15899",10.6
"15900",12.2
"15901",12.8
"15902",10
"15903",11.7
"15904",10.6
"15905",14.4
"15906",11.7
"15907",11.7
"15908",11.1
"15909",10
"15910",8.9
"15911",9.4
"15912",12.8
"15913",10
"15914",8.3
"15915",11.1
"15916",7.8
"15917",9.4
"15918",13.3
"15919",10
"15920",9.4
"15921",8.3
"15922",12.8
"15923",8.9
"15924",7.2
"15925",13.9
"15926",8.9
"15927",7.8
"15928",11.1
"15929",7.8
"15930",13.9
"15931",12.2
"15932",14.4
"15933",12.2
"15934",12.8
"15935",12.8
"15936",11.1
"15937",12.2
"15938",10
"15939",8.9
"15940",3.3
"15941",4.4
"15942",10
"15943",6.1
"15944",10.6
"15945",6.7
"15946",7.2
"15947",8.3
"15948",3.9
"15949",6.7
"15950",10
"15951",6.7
"15952",5
"15953",5
"15954",6.1
"15955",4.4
"15956",7.2
"15957",-0.6
"15958",0
"15959",2.8
"15960",3.9
"15961",3.9
"15962",5.6
"15963",8.3
"15964",2.2
"15965",2.2
"15966",3.9
"15967",6.1
"15968",5.6
"15969",-2.2
"15970",-2.2
"15971",-1.1
"15972",-1.1
"15973",-0.6
"15974",-2.2
"15975",0
"15976",3.3
"15977",2.8
"15978",-7.8
"15979",-6.1
"15980",-3.9
"15981",0
"15982",0.6
"15983",-4.4
"15984",-1.7
"15985",0
"15986",1.7
"15987",-7.8
"15988",-7.8
"15989",-4.4
"15990",-6.7
"15991",-2.2
"15992",0
"15993",-4.4
"15994",1.7
"15995",0
"15996",1.1
"15997",-2.8
"15998",-9.4
"15999",-22.2
"16000",-16.1
"16001",-15.6
"16002",-4.4
"16003",-2.8
"16004",1.7
"16005",-3.9
"16006",-3.9
"16007",-3.9
"16008",-6.1
"16009",-8.3
"16010",-6.7
"16011",-5.6
"16012",-3.9
"16013",-6.1
"16014",-2.8
"16015",-4.4
"16016",0
"16017",-2.8
"16018",-6.7
"16019",-6.7
"16020",-2.8
"16021",-1.1
"16022",-5.6
"16023",-6.1
"16024",-2.8
"16025",-3.9
"16026",1.7
"16027",-9.4
"16028",-15.6
"16029",-13.3
"16030",-13.3
"16031",-13.9
"16032",-14.4
"16033",-10.6
"16034",-12.2
"16035",-13.9
"16036",-15
"16037",-13.3
"16038",-10.6
"16039",-16.7
"16040",-12.2
"16041",-12.2
"16042",-13.3
"16043",-10
"16044",-13.3
"16045",-9.4
"16046",-10
"16047",-12.8
"16048",-10
"16049",-10
"16050",-12.8
"16051",-11.7
"16052",-18.3
"16053",-9.4
"16054",-15.6
"16055",-7.8
"16056",-12.2
"16057",-9.4
"16058",-20
"16059",-19.4
"16060",-14.4
"16061",-12.2
"16062",-16.7
"16063",-8.9
"16064",-17.2
"16065",-3.3
"16066",-13.3
"16067",-8.9
"16068",-20
"16069",-15
"16070",-12.8
"16071",-14.4
"16072",-6.7
"16073",-6.1
"16074",-13.3
"16075",-9.4
"16076",-12.2
"16077",-6.1
"16078",-7.8
"16079",-1.1
"16080",-5
"16081",-15
"16082",-19.4
"16083",-13.3
"16084",-3.9
"16085",-11.1
"16086",-9.4
"16087",-11.1
"16088",-11.7
"16089",-5
"16090",-11.1
"16091",-9.4
"16092",-8.3
"16093",-10
"16094",NA
"16095",-16.1
"16096",-20.6
"16097",-18.9
"16098",-16.1
"16099",-13.9
"16100",-14.4
"16101",-16.7
"16102",-12.2
"16103",-11.7
"16104",-9.4
"16105",-11.1
"16106",-10
"16107",0.6
"16108",-13.9
"16109",-10.6
"16110",-9.4
"16111",-10
"16112",-4.4
"16113",-3.3
"16114",-9.4
"16115",-12.2
"16116",-11.7
"16117",-3.9
"16118",-10
"16119",-3.9
"16120",-9.4
"16121",-11.1
"16122",-16.1
"16123",-10
"16124",-7.8
"16125",-3.9
"16126",-8.3
"16127",-1.1
"16128",NA
"16129",-11.7
"16130",-14.4
"16131",-16.7
"16132",-12.8
"16133",-14.4
"16134",-16.7
"16135",-28.3
"16136",-28.3
"16137",-12.8
"16138",-31.7
"16139",-17.8
"16140",-9.4
"16141",-15
"16142",-5.6
"16143",-4.4
"16144",-2.8
"16145",-2.8
"16146",0
"16147",0.6
"16148",0
"16149",-3.3
"16150",-0.6
"16151",-1.1
"16152",-0.6
"16153",-5.6
"16154",-1.1
"16155",-3.9
"16156",-3.3
"16157",2.2
"16158",2.8
"16159",0.6
"16160",6.1
"16161",3.3
"16162",3.9
"16163",1.7
"16164",-2.8
"16165",0
"16166",0.6
"16167",0
"16168",3.9
"16169",2.8
"16170",-1.1
"16171",3.9
"16172",3.3
"16173",3.9
"16174",6.1
"16175",4.4
"16176",0.6
"16177",2.2
"16178",-2.2
"16179",3.9
"16180",3.3
"16181",2.8
"16182",0.6
"16183",5
"16184",5
"16185",1.1
"16186",1.1
"16187",0.6
"16188",5
"16189",0.6
"16190",3.9
"16191",3.9
"16192",4.4
"16193",1.1
"16194",2.2
"16195",4.4
"16196",8.9
"16197",6.7
"16198",4.4
"16199",6.7
"16200",7.2
"16201",5
"16202",9.4
"16203",10
"16204",10
"16205",6.1
"16206",6.1
"16207",6.1
"16208",8.9
"16209",7.8
"16210",3.9
"16211",4.4
"16212",7.8
"16213",6.1
"16214",8.9
"16215",8.9
"16216",10
"16217",11.7
"16218",7.2
"16219",5
"16220",4.4
"16221",7.8
"16222",10
"16223",10.6
"16224",14.4
"16225",10.6
"16226",11.7
"16227",11.7
"16228",12.8
"16229",3.9
"16230",7.8
"16231",2.8
"16232",4.4
"16233",11.1
"16234",8.3
"16235",3.9
"16236",4.4
"16237",10
"16238",11.1
"16239",8.3
"16240",11.1
"16241",8.3
"16242",11.1
"16243",11.1
"16244",5
"16245",6.7
"16246",8.9
"16247",9.4
"16248",10.6
"16249",12.2
"16250",8.9
"16251",10.6
"16252",8.9
"16253",13.3
"16254",11.1
"16255",11.7
"16256",12.2
"16257",8.3
"16258",10.6
"16259",13.3
"16260",10
"16261",10
"16262",10
"16263",12.8
"16264",12.2
"16265",12.8
"16266",12.2
"16267",11.1
"16268",15.6
"16269",9.4
"16270",7.8
"16271",9.4
"16272",9.4
"16273",15
"16274",6.1
"16275",9.4
"16276",11.1
"16277",8.9
"16278",10
"16279",9.4
"16280",7.8
"16281",7.8
"16282",13.9
"16283",12.2
"16284",11.1
"16285",12.8
"16286",12.2
"16287",8.9
"16288",10.6
"16289",13.3
"16290",11.7
"16291",9.4
"16292",17.2
"16293",13.3
"16294",10
"16295",15
"16296",13.3
"16297",12.8
"16298",9.4
"16299",3.9
"16300",7.2
"16301",8.9
"16302",7.8
"16303",8.3
"16304",8.3
"16305",12.2
"16306",11.7
"16307",6.1
"16308",10
"16309",8.3
"16310",8.3
"16311",8.3
"16312",10
"16313",8.9
"16314",10
"16315",6.1
"16316",3.9
"16317",11.7
"16318",5
"16319",5
"16320",6.1
"16321",2.8
"16322",7.2
"16323",5
"16324",3.9
"16325",4.4
"16326",5
"16327",4.4
"16328",6.1
"16329",7.2
"16330",6.7
"16331",4.4
"16332",3.3
"16333",4.4
"16334",4.4
"16335",3.9
"16336",3.3
"16337",3.3
"16338",-3.3
"16339",-2.8
"16340",1.1
"16341",7.8
"16342",0.6
"16343",-1.1
"16344",2.2
"16345",0.6
"16346",3.9
"16347",-3.9
"16348",-2.2
"16349",-1.1
"16350",3.3
"16351",1.1
"16352",-1.7
"16353",-2.8
"16354",-6.7
"16355",-6.1
"16356",-6.1
"16357",-7.2
"16358",0
"16359",-4.4
"16360",2.8
"16361",-4.4
"16362",-1.7
"16363",-5
"16364",-2.8
"16365",NA
"16366",-1.1
"16367",-1.7
"16368",-2.8
"16369",-0.6
"16370",0.6
"16371",-5.6
"16372",-1.1
"16373",-2.8
"16374",-2.2
"16375",1.1
"16376",-3.3
"16377",4.4
"16378",-2.8
"16379",0.6
"16380",1.1
"16381",-6.1
"16382",-11.7
"16383",-18.9
"16384",-22.8
"16385",-11.7
"16386",-11.1
"16387",-8.3
"16388",-18.9
"16389",-9.4
"16390",-11.7
"16391",-14.4
"16392",-11.7
"16393",-9.4
"16394",-1.7
"16395",-6.1
"16396",-7.2
"16397",-2.8
"16398",2.2
"16399",-1.1
"16400",-2.8
"16401",-5.6
"16402",-5.6
"16403",-7.8
"16404",-5
"16405",-2.8
"16406",-1.1
"16407",-1.7
"16408",-7.8
"16409",-13.9
"16410",-13.9
"16411",-12.8
"16412",-12.2
"16413",-6.1
"16414",-5.6
"16415",1.1
"16416",-7.8
"16417",-6.1
"16418",-3.9
"16419",-7.8
"16420",-0.6
"16421",-7.2
"16422",-8.3
"16423",-1.7
"16424",-9.4
"16425",-9.4
"16426",-3.9
"16427",-18.9
"16428",-20.6
"16429",-12.2
"16430",-5
"16431",-6.7
"16432",-9.4
"16433",-11.1
"16434",-11.1
"16435",-10
"16436",-7.8
"16437",-6.7
"16438",NA
"16439",-11.7
"16440",-15
"16441",-11.7
"16442",-13.9
"16443",-10.6
"16444",-10.6
"16445",-14.4
"16446",-5.6
"16447",-6.7
"16448",-10.6
"16449",-13.3
"16450",-13.3
"16451",-15.6
"16452",-16.1
"16453",-11.1
"16454",-10
"16455",-10
"16456",-7.2
"16457",NA
"16458",-11.7
"16459",-19.4
"16460",-16.1
"16461",-11.7
"16462",-3.3
"16463",-7.2
"16464",-4.4
"16465",1.7
"16466",-9.4
"16467",-8.3
"16468",-6.1
"16469",-5.6
"16470",-8.9
"16471",-6.1
"16472",-7.8
"16473",-7.2
"16474",3.3
"16475",-2.8
"16476",-3.9
"16477",-3.3
"16478",-6.1
"16479",-6.1
"16480",1.7
"16481",-8.3
"16482",-6.1
"16483",-6.7
"16484",-12.8
"16485",-15
"16486",0.6
"16487",-2.8
"16488",-3.9
"16489",-5
"16490",-3.9
"16491",-2.2
"16492",-6.1
"16493",0.6
"16494",-2.2
"16495",-2.8
"16496",-2.8
"16497",-16.1
"16498",-10.6
"16499",-6.1
"16500",-1.7
"16501",-2.2
"16502",0.6
"16503",9.4
"16504",1.1
"16505",6.7
"16506",5
"16507",-3.9
"16508",0.6
"16509",1.1
"16510",-2.2
"16511",-4.4
"16512",NA
"16513",-0.6
"16514",-2.2
"16515",-7.8
"16516",1.1
"16517",4.4
"16518",1.1
"16519",5
"16520",-1.7
"16521",1.1
"16522",-1.1
"16523",0
"16524",2.8
"16525",3.9
"16526",3.3
"16527",-5.6
"16528",-2.2
"16529",0.6
"16530",5.6
"16531",2.2
"16532",-6.1
"16533",NA
"16534",-4.4
"16535",-5
"16536",-14.4
"16537",-6.7
"16538",2.8
"16539",-3.9
"16540",-5.6
"16541",-5
"16542",0
"16543",-1.1
"16544",-5.6
"16545",-14.4
"16546",-7.2
"16547",-2.2
"16548",-5
"16549",-0.6
"16550",0
"16551",0
"16552",-0.6
"16553",0
"16554",-0.6
"16555",1.7
"16556",6.1
"16557",NA
"16558",-0.6
"16559",-1.1
"16560",0
"16561",3.3
"16562",6.7
"16563",6.7
"16564",8.9
"16565",5.6
"16566",5.6
"16567",6.7
"16568",7.2
"16569",7.2
"16570",3.9
"16571",3.3
"16572",1.7
"16573",6.1
"16574",6.7
"16575",6.7
"16576",5
"16577",1.1
"16578",10
"16579",5.6
"16580",8.9
"16581",6.1
"16582",8.9
"16583",5
"16584",12.2
"16585",4.4
"16586",2.8
"16587",3.3
"16588",7.8
"16589",7.2
"16590",7.2
"16591",4.4
"16592",5.6
"16593",9.4
"16594",7.8
"16595",6.7
"16596",6.7
"16597",6.7
"16598",8.3
"16599",6.1
"16600",8.3
"16601",10.6
"16602",10.6
"16603",8.3
"16604",7.8
"16605",9.4
"16606",11.1
"16607",7.8
"16608",10.6
"16609",8.3
"16610",9.4
"16611",16.1
"16612",10
"16613",11.7
"16614",11.1
"16615",12.8
"16616",8.9
"16617",8.3
"16618",9.4
"16619",10
"16620",13.3
"16621",9.4
"16622",7.2
"16623",8.3
"16624",8.3
"16625",12.8
"16626",13.9
"16627",11.7
"16628",12.8
"16629",13.9
"16630",13.9
"16631",14.4
"16632",13.9
"16633",11.7
"16634",12.2
"16635",11.7
"16636",12.2
"16637",13.9
"16638",12.8
"16639",10
"16640",11.1
"16641",14.4
"16642",8.3
"16643",9.4
"16644",11.1
"16645",8.9
"16646",11.7
"16647",12.2
"16648",9.4
"16649",7.2
"16650",14.4
"16651",12.2
"16652",11.7
"16653",8.3
"16654",7.2
"16655",12.8
"16656",10.6
"16657",8.9
"16658",8.3
"16659",7.2
"16660",8.9
"16661",10
"16662",11.7
"16663",10
"16664",11.7
"16665",11.1
"16666",10
"16667",13.9
"16668",10.6
"16669",10.6
"16670",5.6
"16671",6.1
"16672",8.3
"16673",10
"16674",7.8
"16675",14.4
"16676",10.6
"16677",2.8
"16678",-0.6
"16679",3.9
"16680",4.4
"16681",11.1
"16682",10
"16683",7.8
"16684",7.2
"16685",7.8
"16686",6.7
"16687",7.2
"16688",1.1
"16689",1.1
"16690",0
"16691",1.7
"16692",2.8
"16693",5
"16694",10
"16695",2.2
"16696",0
"16697",3.9
"16698",0
"16699",-0.6
"16700",1.7
"16701",5
"16702",-1.1
"16703",-0.6
"16704",3.3
"16705",7.8
"16706",0
"16707",0
"16708",-1.1
"16709",-1.1
"16710",-1.7
"16711",-1.1
"16712",4.4
"16713",0
"16714",-2.2
"16715",1.1
"16716",-2.2
"16717",-1.1
"16718",-3.3
"16719",-4.4
"16720",0.6
"16721",-2.8
"16722",5
"16723",5
"16724",-2.2
"16725",1.1
"16726",-2.2
"16727",-1.7
"16728",-5.6
"16729",3.9
"16730",3.3
"16731",-5.6
"16732",-5
"16733",-4.4
"16734",-5.6
"16735",-3.9
"16736",-1.7
"16737",-6.7
"16738",-7.8
"16739",-3.9
"16740",-16.1
"16741",-18.3
"16742",-13.9
"16743",-12.2
"16744",-10
"16745",-11.7
"16746",-10
"16747",-2.8
"16748",-11.7
"16749",-15.6
"16750",-13.9
"16751",-16.1
"16752",-16.1
"16753",-12.8
"16754",-5
"16755",-6.7
"16756",-7.2
"16757",-7.8
"16758",-7.8
"16759",-6.1
"16760",-6.7
"16761",-7.8
"16762",-8.3
"16763",-9.4
"16764",-7.8
"16765",-2.2
"16766",-6.7
"16767",0.6
"16768",-7.8
"16769",-9.4
"16770",-9.4
"16771",0.6
"16772",-10
"16773",-2.2
"16774",-15.6
"16775",-12.2
"16776",-12.8
"16777",-20.6
"16778",-19.4
"16779",-18.3
"16780",-13.3
"16781",-11.7
"16782",-3.9
"16783",-7.2
"16784",-5.6
"16785",-8.3
"16786",-2.8
"16787",-8.3
"16788",-8.3
"16789",-15
"16790",-12.2
"16791",-7.2
"16792",-14.4
"16793",-9.4
"16794",-15
"16795",-13.3
"16796",-9.4
"16797",-11.7
"16798",-13.3
"16799",-5.6
"16800",-6.1
"16801",-15
"16802",-7.2
"16803",-15
"16804",-14.4
"16805",-14.4
"16806",-23.3
"16807",-6.1
"16808",-15
"16809",-9.4
"16810",-13.9
"16811",-6.7
"16812",-6.7
"16813",-15
"16814",-8.3
"16815",-7.8
"16816",-0.6
"16817",-12.2
"16818",-8.3
"16819",-7.2
"16820",-13.9
"16821",-19.4
"16822",-26.1
"16823",-19.4
"16824",-10
"16825",-9.4
"16826",-7.2
"16827",-12.2
"16828",-7.2
"16829",-8.3
"16830",-12.2
"16831",-7.8
"16832",-10
"16833",-11.1
"16834",-8.9
"16835",-16.1
"16836",-3.9
"16837",-7.8
"16838",-11.7
"16839",-7.8
"16840",-18.9
"16841",-15
"16842",NA
"16843",NA
"16844",NA
"16845",NA
"16846",NA
"16847",-5
"16848",-7.2
"16849",-3.3
"16850",-5
"16851",-12.2
"16852",-11.7
"16853",-6.1
"16854",0.6
"16855",-6.7
"16856",-11.7
"16857",-6.7
"16858",-13.3
"16859",-12.2
"16860",-9.4
"16861",-3.3
"16862",-1.7
"16863",5.6
"16864",0.6
"16865",7.8
"16866",6.7
"16867",0.6
"16868",-3.3
"16869",-11.7
"16870",-3.3
"16871",-7.8
"16872",-1.7
"16873",5.6
"16874",1.1
"16875",-8.9
"16876",-1.7
"16877",-4.4
"16878",-11.7
"16879",-6.1
"16880",-1.1
"16881",-7.8
"16882",-12.2
"16883",-8.9
"16884",-1.1
"16885",-6.1
"16886",-2.2
"16887",-0.6
"16888",-0.6
"16889",-4.4
"16890",0.6
"16891",-3.9
"16892",0
"16893",1.7
"16894",1.7
"16895",5.6
"16896",4.4
"16897",1.7
"16898",8.3
"16899",2.2
"16900",0.6
"16901",0.6
"16902",1.1
"16903",2.8
"16904",3.9
"16905",0
"16906",-2.8
"16907",-1.1
"16908",-1.1
"16909",-6.7
"16910",2.2
"16911",-1.7
"16912",-0.6
"16913",NA
"16914",-1.7
"16915",-1.1
"16916",-5.6
"16917",0.6
"16918",3.9
"16919",2.8
"16920",1.1
"16921",2.2
"16922",2.2
"16923",2.2
"16924",6.1
"16925",2.2
"16926",5
"16927",7.8
"16928",5
"16929",6.1
"16930",5.6
"16931",0.6
"16932",5
"16933",8.3
"16934",7.2
"16935",7.2
"16936",6.7
"16937",6.1
"16938",5
"16939",2.2
"16940",6.7
"16941",10
"16942",7.8
"16943",8.3
"16944",11.1
"16945",10.6
"16946",3.9
"16947",5
"16948",8.9
"16949",6.7
"16950",8.9
"16951",6.7
"16952",10.6
"16953",8.9
"16954",11.1
"16955",7.2
"16956",10.6
"16957",6.1
"16958",8.9
"16959",8.3
"16960",3.3
"16961",5.6
"16962",7.2
"16963",10
"16964",9.4
"16965",6.7
"16966",8.9
"16967",10
"16968",12.2
"16969",7.8
"16970",5
"16971",6.1
"16972",8.3
"16973",6.7
"16974",6.7
"16975",8.3
"16976",10.6
"16977",10
"16978",8.9
"16979",8.9
"16980",11.7
"16981",12.2
"16982",13.9
"16983",12.8
"16984",15
"16985",14.4
"16986",16.7
"16987",13.3
"16988",13.3
"16989",8.9
"16990",7.2
"16991",8.9
"16992",11.7
"16993",10.6
"16994",12.8
"16995",13.9
"16996",11.7
"16997",10.6
"16998",13.3
"16999",11.7
"17000",15.6
"17001",15
"17002",17.2
"17003",14.4
"17004",13.3
"17005",11.7
"17006",14.4
"17007",15
"17008",16.1
"17009",12.8
"17010",8.9
"17011",12.2
"17012",13.9
"17013",13.9
"17014",8.3
"17015",10
"17016",8.9
"17017",14.4
"17018",10.6
"17019",13.3
"17020",13.9
"17021",13.3
"17022",9.4
"17023",9.4
"17024",11.1
"17025",5.6
"17026",7.8
"17027",8.9
"17028",12.8
"17029",9.4
"17030",8.9
"17031",6.7
"17032",7.8
"17033",7.2
"17034",2.8
"17035",6.1
"17036",14.4
"17037",8.3
"17038",7.8
"17039",9.4
"17040",7.2
"17041",7.2
"17042",12.8
"17043",6.7
"17044",11.1
"17045",13.3
"17046",11.1
"17047",10
"17048",7.2
"17049",8.3
"17050",7.2
"17051",9.4
"17052",7.2
"17053",9.4
"17054",5.6
"17055",6.7
"17056",3.3
"17057",3.3
"17058",NA
"17059",0.6
"17060",-5
"17061",2.2
"17062",0.6
"17063",3.3
"17064",0.6
"17065",6.1
"17066",7.2
"17067",3.3
"17068",2.8
"17069",1.7
"17070",-3.3
"17071",-2.2
"17072",0
"17073",3.9
"17074",5
"17075",1.1
"17076",8.9
"17077",1.7
"17078",12.2
"17079",NA
"17080",0.6
"17081",0
"17082",-2.2
"17083",-3.3
"17084",-10
"17085",-8.9
"17086",-8.3
"17087",-2.8
"17088",-0.6
"17089",-2.8
"17090",-7.2
"17091",-6.1
"17092",-4.4
"17093",-3.9
"17094",-3.3
"17095",-1.1
"17096",-5
"17097",-5.6
"17098",-6.1
"17099",-6.7
"17100",-5.6
"17101",-5.6
"17102",-6.1
"17103",-5.6
"17104",-9.4
"17105",-20
"17106",-17.2
"17107",-24.4
"17108",-22.2
"17109",-14.4
"17110",-10.6
"17111",-10
"17112",-2.8
"17113",-1.1
"17114",-5.6
"17115",-4.4
"17116",-4.4
"17117",-3.9
"17118",-7.2
"17119",-8.9
"17120",-17.8
"17121",-18.3
"17122",-12.2
"17123",-7.2
"17124",-9.4
"17125",-17.8
"17126",-20.6
"17127",-14.4
"17128",-10
"17129",-7.8
"17130",-16.7
"17131",-18.3
"17132",-15
"17133",-10.6
"17134",-8.3
"17135",-7.2
"17136",-3.9
"17137",-3.9
"17138",-7.8
"17139",-5
"17140",-3.9
"17141",-8.9
"17142",-25
"17143",-19.4
"17144",-18.3
"17145",-19.4
"17146",-15
"17147",-12.8
"17148",-7.8
"17149",-7.8
"17150",-7.8
"17151",-4.4
"17152",-7.2
"17153",-3.9
"17154",-8.9
"17155",-8.9
"17156",-11.7
"17157",-8.3
"17158",-4.4
"17159",-2.8
"17160",-16.1
"17161",-19.4
"17162",-15.6
"17163",-6.7
"17164",NA
"17165",-16.1
"17166",-17.8
"17167",-16.1
"17168",-13.3
"17169",-7.8
"17170",-5.6
"17171",-3.3
"17172",-1.7
"17173",-2.8
"17174",-2.8
"17175",-0.6
"17176",-3.9
"17177",-3.9
"17178",-4.4
"17179",-6.1
"17180",-10
"17181",-7.8
"17182",-6.1
"17183",-8.3
"17184",-12.2
"17185",-17.2
"17186",-13.3
"17187",-10
"17188",-10
"17189",-10
"17190",-6.7
"17191",-9.4
"17192",-7.8
"17193",-10
"17194",-16.1
"17195",-21.1
"17196",-7.2
"17197",-7.8
"17198",-5.6
"17199",-12.8
"17200",-21.1
"17201",-25.6
"17202",-8.3
"17203",-5.6
"17204",-1.7
"17205",-3.9
"17206",-2.8
"17207",-9.4
"17208",-5
"17209",-8.9
"17210",-20.6
"17211",-12.8
"17212",-2.8
"17213",-11.1
"17214",-5
"17215",-2.8
"17216",-0.6
"17217",-3.3
"17218",-0.6
"17219",-1.7
"17220",-3.9
"17221",-5
"17222",-11.7
"17223",-9.4
"17224",-7.2
"17225",-8.9
"17226",NA
"17227",-9.4
"17228",-6.1
"17229",-3.3
"17230",-6.7
"17231",-2.2
"17232",-3.3
"17233",-0.6
"17234",-3.3
"17235",-0.6
"17236",2.2
"17237",-1.7
"17238",-1.7
"17239",-4.4
"17240",NA
"17241",-3.9
"17242",-3.3
"17243",-5
"17244",-2.2
"17245",-5.6
"17246",-1.7
"17247",0
"17248",-0.6
"17249",-1.1
"17250",-2.8
"17251",-12.8
"17252",-5
"17253",-10
"17254",-5
"17255",-2.8
"17256",-1.1
"17257",-3.3
"17258",1.7
"17259",0
"17260",0
"17261",2.2
"17262",2.2
"17263",1.1
"17264",-1.7
"17265",0
"17266",-2.2
"17267",-2.2
"17268",-3.9
"17269",3.3
"17270",-2.8
"17271",3.3
"17272",-2.2
"17273",4.4
"17274",-1.7
"17275",-6.1
"17276",-4.4
"17277",-3.3
"17278",-3.9
"17279",0
"17280",1.7
"17281",0
"17282",-0.6
"17283",5.6
"17284",-4.4
"17285",0.6
"17286",5.6
"17287",1.7
"17288",2.2
"17289",6.7
"17290",-1.7
"17291",3.3
"17292",5
"17293",6.1
"17294",3.3
"17295",5.6
"17296",7.2
"17297",6.7
"17298",7.8
"17299",5
"17300",2.8
"17301",7.2
"17302",2.2
"17303",4.4
"17304",11.1
"17305",8.3
"17306",9.4
"17307",10
"17308",8.9
"17309",8.9
"17310",5
"17311",7.8
"17312",12.8
"17313",11.7
"17314",12.8
"17315",9.4
"17316",8.9
"17317",8.3
"17318",6.1
"17319",7.8
"17320",7.2
"17321",7.2
"17322",5.6
"17323",7.8
"17324",8.9
"17325",12.8
"17326",10.6
"17327",8.3
"17328",8.9
"17329",10
"17330",13.3
"17331",12.2
"17332",11.7
"17333",8.9
"17334",11.1
"17335",12.8
"17336",14.4
"17337",13.3
"17338",13.9
"17339",14.4
"17340",15.6
"17341",15
"17342",13.3
"17343",16.7
"17344",11.7
"17345",12.8
"17346",15
"17347",8.9
"17348",12.2
"17349",9.4
"17350",10.6
"17351",11.7
"17352",14.4
"17353",13.9
"17354",11.1
"17355",14.4
"17356",12.8
"17357",12.2
"17358",11.1
"17359",15.6
"17360",15
"17361",12.2
"17362",12.2
"17363",12.2
"17364",8.9
"17365",13.3
"17366",12.2
"17367",10
"17368",8.9
"17369",15.6
"17370",9.4
"17371",10.6
"17372",10
"17373",11.7
"17374",12.2
